"average_ms","month","year","paddock","animals_amount","gender","total_rainfall","average_atmospheric_pressure","dew_point_temperature","average_temperature","relative_humidity","average_mv","NIRM","REDM","RED_EDGEM","SWIR1M","GREENM","BLUEM","NDVIM","NDWIM","EVIM","LAIM","GEMIM","SAVIM","DVIM","GCIM","GDVIM","GLIM","GNDVIM","GOSAVIM","GRIM","GSAVIM","IPVIM","MNLIM","MSAVI2M","MSRM","NLIM","OSAVIM","RDVIM","SRM","TDVIM","VARIM","WDRVIM"
2306.16,2,2019,4,4,2,0,716.25375,19.28675,26.72125,65.76,5080,3920.56896551724,2721.98275862069,4439.01724137931,2836.40086206897,2642.78879310345,2674.26724137931,0.357308244414836,0.173204670544825,0.20474166703825,0.622755351344388,-1896935.13776212,0.535881864735865,1198.58620689655,1.23423881736342,1277.78017241379,0.0126642656540927,1277.78017241379,0.344019181013708,2.23423881736342,0.51597801183286,0.678654122207418,1.49958182470891,0.484410469479299,0.509927118703378,0.999721281163731,0.357291068919408,20.6607019833511,2.36788755517105,0.726615682815195,0.0392355665580649,-0.624423776418734
3436.77,3,2019,4,4,2,12.9,718.112,19.1725,25.546625,70.15575,7070,2466.39224137931,749.004310344828,2866.25431034483,1936.4224137931,903.883620689655,905.73275862069,0.531689297335769,0.197163607300966,0.299315170968826,0.964922288565212,-3039175.37584141,0.79740739000343,1717.38793103448,1.71193641162387,1562.50862068966,0.0440134968252024,1562.50862068966,0.458657621839264,2.71193641162387,0.687916430972483,0.765844648667885,1.4996129218763,0.69385975056921,0.810791617127911,0.999742038112235,0.531662295722674,30.1320743739629,3.2830244447403,1.04078959153306,0.222183285226452,-0.506138102835871
3261.53,10,2017,5,4,1,0,948.764,17.17675,26.956,56.8955,6716.67,2169.54255319149,1235.59574468085,2591.3085106383,2251.59574468085,1177.46808510638,1215.54255319149,0.275673500044336,0.0707432976654567,0.154932650724145,0.442546330319958,-931982.389130759,0.413449024415058,933.946808510638,0.87555040616763,992.074468085106,-0.0198364910905979,992.074468085106,0.297221235435319,1.87555040616763,0.445786290389322,0.637836750022168,1.49919649170146,0.426581311854904,0.334168347427629,0.999464435925432,0.275660437252859,16.0385076266133,1.79224693214893,0.639871947427505,-0.0462975180779983,-0.69710556685363
2418.84,11,2017,5,4,1,0,949,13.3375,27.22,43.041,6683.33,2735.57446808511,909.468085106383,3153.82978723404,2203.48936170213,967.68085106383,965,0.500323324427408,0.177180149707248,0.306012040753649,0.989151563446702,-3362810.69936962,0.750382116661105,1826.10638297872,1.82875026870991,1767.89361702128,0.0161839967725632,1767.89361702128,0.476789958823014,2.82875026870991,0.715119282709932,0.750161662213704,1.4996313882056,0.666061063906309,0.737357466977878,0.999754326037701,0.500301376784499,30.2238272607439,3.02643721728427,0.999091571720522,0.0668162244048035,-0.536225206913322
3154.47,12,2017,5,4,1,3.8,9.509,19.8995,26.512,68.8955,8225,3147.23404255319,718.691489361702,3702.05319148936,2040.48936170213,955.978723404255,935.595744680851,0.627741051152336,0.289230686288594,0.408215233141876,1.35892271350731,-5924053.52835939,0.941489791015383,2428.54255319149,2.30506205939737,2191.25531914894,0.0723561795329066,2191.25531914894,0.533742062297064,3.30506205939737,0.800546720289042,0.813870525576168,1.49978029563404,0.770784167661483,1.09801033567625,0.999853581161381,0.627715067912999,39.0405805453925,4.41473767176787,1.15617622817015,0.324909500899625,-0.389019169795986
2479.74,1,2018,5,4,1,0.6,950.952,18.987,25.6205,68.9995,5575,2705.52127659574,1104.22340425532,3188.76595744681,2181.39361702128,1231.32978723404,1253.64893617021,0.438522107477841,0.193513824639066,0.262487805329596,0.83168087968248,-2632813.73426729,0.657688147896893,1601.29787234043,1.30441689030163,1474.1914893617,0.0261735940875796,1474.1914893617,0.384415536131681,2.30441689030163,0.576570031653083,0.719261053738921,1.49955171052343,0.602770361671998,0.623018796502517,0.999701218635198,0.438501835859153,26.325918234065,2.67206571270872,0.904155516855273,0.167547826824314,-0.582141122507311
3544.19,2,2018,5,4,1,0.466666666666667,950.194333333333,16.4733333333333,24.9191666666667,63.1663333333333,7016.67,2723.36879432624,765.390070921986,3147.32624113475,2092.31914893617,895.106382978723,887.836879432624,0.560992650674441,0.200756659143839,0.336149832256855,1.0981900931053,-3851686.3416409,0.84136826619997,1957.97872340426,2.04799284135855,1828.26241134752,0.0398963818371066,1828.26241134752,0.504994959131837,3.04799284135855,0.757421191111524,0.780496325337221,1.49968811447299,0.718207682947366,0.889960984614195,0.999792144144401,0.560966896731944,33.136337129055,3.57970499885197,1.07731149677778,0.171653633333851,-0.473677920331177
4186.39,3,2018,5,4,1,0,950.663333333333,20.8248333333333,25.9345,74.4996666666667,8450,2445.4609929078,836.921985815603,2926.14893617021,1874.5390070922,965,994.269503546099,0.490229987186682,0.219525526867746,0.278563487725535,0.889842698590985,-2654143.17120482,0.73523250833618,1608.5390070922,1.58720494742993,1480.4609929078,0.0270498826940877,1480.4609929078,0.434103579695641,2.58720494742993,0.651090229926335,0.745114993593341,1.49956970210708,0.654498698299138,0.725465447962052,0.99971321983595,0.490205990559317,28.0679448677918,3.00417853411786,0.981748017769119,0.165264917406647,-0.54086397190758
2209.16,10,2018,5,4,2,3.57600337980566,793.1968788903,16.0860876874496,23.5083348119983,62.3116666666667,6960,4436.95035460993,2540.40425531915,5060.41134751773,3307.19858156028,2630.42553191489,2594.78014184397,0.453029431110888,0.225019023671869,0.305463558447762,0.987167154464002,-4918254.30955044,0.679458696507195,1896.54609929078,1.63824073030357,1806.52482269504,0.0683197383499416,1806.52482269504,0.379466419720333,2.63824073030357,0.569155403104127,0.726514715555444,1.49972448655366,0.550979914043563,0.865649515051601,0.999816361984429,0.453011200145504,29.0352108207328,3.90731549465736,0.826469855119017,0.297269995891322,-0.481735735464884
2747.63,11,2018,5,4,2,0.466666666666667,950.131333333333,19.3178333333333,24.2095,75.9023333333333,8080,2904.42553191489,1052.28368794326,3397.27659574468,2206.66666666667,1288.23404255319,1248.63829787234,0.464210889245614,0.20755447218109,0.296072778952369,0.95319131424967,-3958008.1960151,0.696221037061972,1852.14184397163,1.29044252502932,1616.1914893617,0.0619953868580224,1616.1914893617,0.374641396275927,2.29044252502932,0.561914280944062,0.732105444622807,1.49953969332207,0.624089562895972,0.696438464066207,0.999693215602041,0.464190557163933,29.0321061580776,2.95598495250858,0.936134318208273,0.258079540332886,-0.552182785286325
